time,frame_number,x1,y1,x2,y2,track_id
0.2,5,979.45719759765,111.97491177813447,1031.3991546357784,153.2987049746236,1
0.2,5,507.2783835184454,113.9558888649862,575.6211409735372,181.21869245844061,2
0.2,5,526.7069199831047,290.75665287621695,641.8391425113895,405.5854837640513,3
0.2,5,329.0724341679875,292.6960759469249,463.36281869359016,412.18444725328044,4
0.30000000000000004,8,975.5133225909706,110.60891243552041,1026.0289755051595,150.7397770356954,1
0.30000000000000004,8,506.52314275805736,114.88387355350807,575.0858948756688,182.35157305438116,2
0.30000000000000004,8,526.7016292497954,290.79857552177157,642.2020199738108,406.02194235671556,3
0.30000000000000004,8,329.3253640975836,292.90754502096166,463.27018779711125,412.0341495011945,4
0.4,11,970.3822657993379,107.24081675655364,1022.1999112920026,148.4153069920096,1
0.4,11,505.44311669239283,115.08998680869821,574.9191415986618,183.52934882239606,2
0.4,11,526.6600081947656,290.6297989510958,642.3356134217285,406.0661243741763,3
0.4,11,329.3013513480239,292.8086611194877,463.36500779446635,411.9817659684802,4
0.5,14,967.3753316364708,105.39043938140756,1018.9034769780106,146.32461044473348,1
0.5,14,504.156280344986,116.58278288840857,574.6090517751131,186.00842723348262,2
0.5,14,526.836602980162,290.6550765890868,642.5878058514702,406.2028599572352,3
0.5,14,329.4632864237144,292.9364218296425,463.46059771648623,411.96952776237373,4
0.6000000000000001,17,964.0208238099158,103.1948346678655,1014.685765259632,143.47415833126212,1
0.6000000000000001,17,502.2087163858276,119.40740635119221,572.0263269958226,188.13409210616123,2
0.6000000000000001,17,527.3278527198597,291.17342908489815,642.3175713606081,405.93128647329473,3
0.6000000000000001,17,329.9031176410703,293.283863764931,463.24957740306115,411.6895030801367,4
0.7000000000000001,19,961.197343446294,101.88513896791221,1011.1756799812885,141.71533200263508,1
0.7000000000000001,19,501.0993293676948,121.08846953098632,570.4976642525701,189.44848328713033,2
0.7000000000000001,19,527.5666006225947,291.4685384358176,642.2499685996256,405.8677873332998,3
0.7000000000000001,19,329.90572180480626,293.29656375173977,463.19257180483754,411.6314401605106,4
0.8,22,959.2828075717546,100.23820007037827,1007.9055193750045,139.0984867624803,1
0.8,22,500.24211821266834,122.51032722810385,569.330210006838,190.65469417656772,2
0.8,22,527.6062967767591,291.559843396866,642.315130726839,405.93671840055185,3
0.8,22,329.90748957751106,293.3372798504536,463.14996432788894,411.60894487068447,4
0.8,22,927.131749173563,445.27114827754485,1147.969480872702,568.4249636704155,6
0.9,25,955.16945404247,98.22632706105226,1003.2115935987463,136.61500011549057,1
0.9,25,499.5935709723285,123.53739209841329,568.81178869315,191.83853649866722,2
0.9,25,527.5993080012606,291.46731773918464,642.2353628337391,405.7111292528019,3
0.9,25,329.96546038039287,293.2725088445997,463.29503019412005,411.59940906821083,4
0.9,25,784.9566790356203,444.9257339645694,1008.8150731531059,566.3661153977253,6
1.0,28,952.0582903900237,96.53835216697466,999.4462859225594,134.32376426220392,1
1.0,28,498.3643060246329,124.54839665613203,568.0652649952631,193.39598620321686,2
1.0,28,527.6697583345801,291.412182944567,642.0808647697824,405.33916038239596,3
1.0,28,329.93431929235726,292.9986529069556,463.4651592345922,411.4790407803849,4
1.0,28,623.9508364972291,438.58131408378233,863.1401773607553,565.0798731785453,6
1.1,31,948.5384364684394,95.56061970150826,994.5269975499801,132.18788649582493,1
1.1,31,496.8577665349,125.79596813001781,567.0849814480594,195.1652507435137,2
1.1,31,527.4453324143237,291.506899651282,641.9487546944671,405.4743434646715,3
1.1,31,329.7099496839221,292.90355192486663,463.30862103526596,411.41215129903924,4
1.1,31,461.4918591391191,431.26702112760876,717.1145638580989,563.1725006095305,6
1.2000000000000002,34,945.3807736784574,93.91582375403034,990.6234717256589,129.94905317475335,1
1.2000000000000002,34,495.74451585333304,126.95053773716572,566.2289836061711,196.5739315978326,2
1.2000000000000002,34,527.568359267352,291.3868093213305,641.5240765439507,404.69688003887103,3
1.2000000000000002,34,329.73197054691207,292.654561397017,463.5360119409954,411.25073454444504,4
1.2000000000000002,34,348.0525870090987,427.6751480664288,608.9010971985556,562.2772046630171,6
