time,frame_number,x1,y1,x2,y2,track_id
0.2,5,146.00747650072577,182.7043549140838,290.76684330096873,252.7721540750943,2
0.30000000000000004,8,146.27271709775616,182.76222431444003,290.5642485333973,252.65767003961045,2
0.4,11,146.67824666202543,182.74068299233926,291.1454091834771,252.71208614543133,2
0.5,14,147.06529595520013,182.70961203647215,291.12092372950394,252.44033185362406,2
0.6000000000000001,17,152.0716853986445,184.88375647803645,287.6499287407821,250.68581925688227,2
0.7000000000000001,20,153.9478436694921,185.7753603318202,289.2561134257537,251.66122084725936,2
0.8,22,156.15947254876403,185.96711647266568,289.2236447121344,250.82769931221824,2
0.8,22,988.2458969293984,446.78354017121796,1173.5231186455685,590.97441709538,5
0.9,25,155.60058935198816,186.04881931694618,289.40408949171587,251.45426065727082,2
0.9,25,872.0402728963234,447.77680368154444,1067.8805125894708,593.7712502699155,5
1.0,28,153.80939498969445,185.79160569818225,289.51573145514647,252.46180985347303,2
1.0,28,734.3987531813735,449.4286724637937,939.5865388816537,595.4941525721811,5
1.1,31,153.88634976111445,185.66772891795216,289.2545694254683,252.4057452130941,2
1.1,31,590.5409012600023,452.03704605625796,806.8202620436407,598.97217612347,5
1.2000000000000002,34,151.65796972085963,185.19089508126444,284.16357866155886,250.82940272197575,2
1.2000000000000002,34,445.3152765045768,455.95739957470846,669.8824008921722,601.2849852036695,5
1.3,37,151.53310291778072,184.7337610927603,282.1406684220425,249.6394483122586,2
1.3,37,301.57846223583226,459.98875255821486,532.9313858169653,602.3280896761262,5
1.4000000000000001,40,152.0769218154478,183.92394481747516,267.39380161387476,241.44261939633756,2
1.4000000000000001,40,156.11731862324086,464.55785832328115,397.3776540201185,605.6546420167874,5
1.4000000000000001,40,149.25203844354894,184.26851092456985,279.0531892590187,247.85736081136878,8
1.5,42,152.14229599309087,183.89030909850896,264.92881607456434,240.14688055927434,2
1.5,42,55.259935602194105,467.2295438593924,304.24975036590854,607.105901113611,5
1.5,42,147.71282704669179,184.39592717553464,285.7552604401279,252.26253795588747,8
1.6,45,-16.701464791271206,468.91744402555105,229.1895596354134,606.9446414690944,5
1.6,45,147.2246318338096,184.42003101240385,288.0049386140755,253.95478740351345,8
1.7000000000000002,48,-78.65693964583377,463.84559548473203,163.10706182121066,605.4409536694966,5
1.7000000000000002,48,142.38921293132793,184.72884028998732,281.4964337272296,254.36347779822412,8
1.8,51,-177.92969517660723,465.1734718219682,63.858191895817356,606.7827172999328,5
1.8,51,140.45872898646903,184.92163047792613,278.77443052792944,255.32465743201334,8
1.9000000000000001,54,155.20136934078454,184.0732301589812,257.6473129913999,235.65274596285428,2
1.9000000000000001,54,140.8083205175924,185.04355041163998,276.75824145234424,255.48175183599005,8
2.0,57,155.94296641799502,183.9358014126924,255.89514827077303,234.61217623855129,2
2.0,57,141.07081169718117,184.88608852863112,274.68332024263134,255.44883606854273,8
2.1,60,156.24464175205298,183.91887496575646,253.86198816857623,233.41149215445898,2
2.1,60,142.77684682303718,184.6635941265473,273.2644815493479,254.8286403435106,8
2.2,62,142.76761200442127,184.4805905068873,273.7827496540672,256.3034087704023,8
2.3000000000000003,65,147.47859054205682,184.67987769464074,280.02432011807707,258.2239832116062,8
2.4000000000000004,68,148.85057326890512,184.92115263254672,280.9915949398302,259.1414495682469,8
2.4000000000000004,68,928.6110019090263,431.531689487874,1096.6327308727548,590.1216547461149,9
2.5,71,150.00237518333725,185.0292840829261,280.96592416983265,259.4279447935321,8
2.5,71,773.7809753980716,436.55247538254235,945.9611417340847,592.2229971269484,9
2.6,74,151.02365400720024,185.0918232927941,280.38464544125577,259.3410339426357,8
2.6,74,609.7418841847754,440.15639569185396,789.8481122169987,595.6608098435433,9
2.6,74,-0.002328562419336322,65.0332244719572,122.02107961920646,328.3792011599538,10
2.7,77,151.85568221371466,185.0726895156301,279.99269120915693,259.294538973607,8
2.7,77,443.53223484378873,443.4053668596756,631.3930498422048,597.623320260179,9
2.7,77,-0.006069107543289931,65.05359299574536,122.00287970616989,328.36836406196915,10
2.8000000000000003,80,157.8910041781767,184.86906387520003,278.8341138049222,254.26917273114705,8
2.8000000000000003,80,276.6799615004926,445.50911189396317,476.7305248183261,601.8857728986777,9
2.9000000000000004,83,160.89893134850377,184.25229532160745,283.1835621815008,253.6144649331629,8
2.9000000000000004,83,114.86319228977104,451.309146833888,321.63469248700255,604.3977464642423,9
3.0,85,157.76256931356704,184.3279089275606,285.1356568869911,256.4598295790229,8
3.0,85,19.831567377233142,449.35305008938894,233.32301638431485,603.1709843854935,9
3.1,88,156.32992208108308,184.3804031308689,285.7322336160139,257.57037439159376,8
3.1,88,-53.9736042730444,448.40819901226683,156.53438417936943,603.4635560366853,9
3.2,91,158.76837033719733,183.66284060479154,286.4308972850862,255.19346591234233,8
3.2,91,-173.79772838334168,450.26105920016494,36.708507375082945,605.3150284865085,9
3.3000000000000003,94,155.68724765662802,184.15985143208303,287.9401981584519,258.1500834836886,8
3.4000000000000004,97,151.38441607409516,185.02177406309087,280.32976050824414,257.98786936453837,8
3.4000000000000004,97,-0.24478371139170463,65.30340328178423,126.70617848888932,339.40032948653436,10
3.5,100,150.0287138957907,185.45758368000202,278.5558639192839,258.959691316866,8
3.5,100,-0.272871830441197,65.39501822674598,126.7316675527951,339.74143878619407,10
3.6,103,151.68683488034497,185.0024711412681,281.28430049426777,259.5828051732862,8
3.6,103,0.02425650612636332,65.13967490918563,126.85868090123536,339.0253281217002,10
3.7,105,152.2179858846016,184.93831158865208,280.7853291019918,259.46458900041597,8
3.7,105,-0.15480611509014608,64.7792427067213,126.63085109740058,338.6820750449742,10
3.8000000000000003,108,153.65911017866438,184.71565032058976,281.99913283282876,259.2839438377082,8
3.8000000000000003,108,-0.18066635966901146,64.78903663408516,126.19796485963386,337.90326434543374,10
3.9000000000000004,111,153.77108393639747,184.30466941798565,282.2245469366289,259.4780809910229,8
3.9000000000000004,111,-0.3386969423713353,65.27346707163093,124.72072135835518,335.7370403078942,10
4.0,114,153.8876246732524,184.0602766672115,281.3579195170299,259.2112726640785,8
4.0,114,-0.38001924658255604,65.30023486533415,124.77619129048259,335.97314268912555,10
4.1000000000000005,117,153.85016736182743,183.6531082538932,280.7559963852904,259.0852169425596,8
4.2,120,154.7953992281461,182.98770098652977,286.921191530355,261.85110145367946,8
4.3,123,158.02999213266827,182.30513568802837,288.5133278007984,260.09111629025745,8
4.4,125,158.94503682102658,181.98020647914683,289.09078961478633,259.5394118048127,8
4.5,128,156.35055404352812,183.60390791059095,271.39823463960437,252.64805107245746,8
