time,frame_number,x1,y1,x2,y2,track_id
41.0,1164,526.6445432017531,291.30526082643263,641.8191854520866,404.9973407895644,3
41.0,1164,330.39118638280036,294.99363947617815,461.4477694867096,411.8039592015938,4
41.0,1164,338.62587971241993,227.59183936879336,454.25096476835597,323.73398860762643,8
41.0,1164,332.4477717839861,229.25024581041012,462.591236717241,346.8039490453085,32
41.0,1164,477.89200283590856,162.17801320503287,558.8415123076003,228.92876122350225,52
42.0,1192,526.8825048796921,291.3305454523042,641.73142173345,404.5789804184629,3
42.0,1192,330.47222389373263,295.12989717329845,461.32128920502697,411.6564675413959,4
42.0,1192,332.4916077891114,226.21216356479567,462.80097073929795,344.8032645158347,32
42.0,1192,465.2886901901625,174.22436753043445,548.6877222717852,243.32649227850294,52
43.0,1220,526.6497319853873,291.2110227578378,641.3635173560797,404.25598813572077,3
43.0,1220,330.1264164483624,295.28080464990927,461.14221456461405,411.805630573993,4
43.0,1220,338.16550026959186,225.0361611417498,455.34425568484676,330.85906509175726,32
43.0,1220,454.8710834036324,184.5009059894153,540.673558229256,255.97820659275962,52
43.0,1220,955.5289195067995,32.01073614400352,985.3341893765896,55.98136318154786,90
44.0,1249,526.8654156772093,291.59880600077724,641.0632321727135,403.93129312477265,3
44.0,1249,328.58905910572116,291.1032712916423,463.8432001180556,411.76254088943335,4
44.0,1249,340.4941464623483,224.35362155956165,450.8384768590234,322.9028093973977,32
44.0,1249,445.1445913137538,192.920867411663,532.8416996078071,266.11623104673,52
44.0,1249,957.2749725256476,29.229123397230072,986.5193473940128,52.748655609957666,90
45.0,1277,527.0316381449367,291.9421560998597,641.3838135711093,404.3114294584245,3
45.0,1277,329.0545134443598,290.14455531730624,464.9310196198231,411.4890571063383,4
45.0,1277,338.8013813288749,226.92499578092085,453.57210904316094,322.02245474460415,8
45.0,1277,341.8774315858538,223.81585619103117,450.05227011588363,319.2531441955302,32
45.0,1277,437.85812326119395,200.01751015394552,529.8339107237737,277.6662097999216,52
46.0,1305,526.3800860644255,290.9065303461473,642.4003358556791,405.02908330703457,3
46.0,1305,329.5109577558925,290.7192284787627,464.69098536186135,411.4905181571135,4
46.0,1305,336.6959909332625,226.36861678138607,454.205220491406,324.00881110691137,8
46.0,1305,340.4587534092728,224.98518317419325,450.3936616014195,321.6781108348671,32
46.0,1305,434.35672806750875,205.728149704841,526.2186027869542,283.8826825652891,52
47.0,1334,526.3523575579129,291.3834934503213,641.5791366867114,404.7664113533209,3
47.0,1334,329.0364987431261,291.21653893245707,463.5283227733743,411.4381914278105,4
47.0,1334,338.3460771820722,226.45737715558892,453.07770428223915,321.16689456100914,8
47.0,1334,341.2181974887738,225.5954430204834,449.72967547584693,320.23822784760625,32
47.0,1334,433.43770129628575,210.6817432469335,523.6899507502131,288.1720940808568,52
48.0,1362,526.6793434722603,291.6309846941021,641.3221634850565,404.3946215819615,3
48.0,1362,330.59096795219745,294.6659194467175,461.80091498850857,411.56682654489396,4
48.0,1362,336.24951035287876,225.91410463452894,455.68484355596445,324.80566977706303,8
48.0,1362,342.15234341881785,222.82014126951083,448.5796258404047,315.64508119973345,32
48.0,1362,431.6676089776628,212.16850188406428,522.3377539078618,290.82395425920663,52
49.0,1391,526.5149091403157,291.33498784146263,641.7525720733214,404.7647859799364,3
49.0,1391,330.6517497001312,294.3793723934982,462.27630906958666,411.4874417063416,4
49.0,1391,336.41552409826534,226.58988333520455,456.81406506102223,326.41296319208203,8
49.0,1391,339.48508051805084,224.8479137658058,453.6635771990151,324.01868224715173,32
49.0,1391,431.9432002408234,212.57536804894107,522.448354687218,291.9303312552017,52
49.0,1391,953.6985207591657,300.8651270812589,1076.1649807836966,406.5619221746352,123
50.0,1419,526.4909233896752,291.81735504505014,641.4207755971905,404.92881609823326,3
50.0,1419,330.41944642639965,294.78449486102625,461.97787615364484,411.69139978474476,4
50.0,1419,336.86391094114794,225.91034755850654,456.54860380632334,325.03888287907887,8
50.0,1419,340.1354402100009,225.45836814589816,453.4285239328067,323.2283274479771,32
50.0,1419,431.9135519220361,212.52442371484773,522.2563637536186,292.5889893136332,52
50.0,1419,961.5654078359543,310.43860421177635,1085.5462216239844,417.5537756407322,123
51.0,1447,526.6660412354948,291.76269111482605,641.5485550126427,404.80444022319097,3
51.0,1447,329.6781993122896,293.29940250838246,462.94775715629214,411.7289012646975,4
51.0,1447,336.58672858875485,225.61506627616527,456.09650702071883,324.5229028130897,8
51.0,1447,340.70931367672927,223.61792210528944,453.0064737077466,320.5283750103531,32
51.0,1447,430.9196629112671,211.71935395845978,522.8808682862101,294.268825453625,52
51.0,1447,964.6956696958982,313.9764875631001,1089.0401146783183,421.4567576703763,123
52.0,1476,526.7044722681804,291.70136645755986,641.8972160406319,405.00462264168533,3
52.0,1476,330.2658505658886,294.456127136185,462.64115470539593,412.02006396272947,4
52.0,1476,336.1418908346456,225.10135581455495,457.0720303764057,325.4178658395357,8
52.0,1476,338.33610498220366,224.65261488763772,455.08536229592653,325.268489978359,32
52.0,1476,432.4311937449959,211.67009101704895,523.0432719388167,293.92359309457805,52
52.0,1476,965.7065590106756,315.0247573380809,1090.0631534117767,422.5671059457588,123
53.0,1504,526.2947442114306,291.88691534109364,641.3410152490007,405.0746828582686,3
53.0,1504,329.2607739451854,293.677004817085,462.17077875851396,411.77409672833585,4
53.0,1504,336.84864595994895,224.82605003095614,454.65753340859925,322.2241392876633,8
53.0,1504,338.59244810492964,223.13077470899245,454.9314034504551,323.39300176135276,32
53.0,1504,432.42770187156094,211.39004539876578,521.9110785934753,293.35392385954304,52
53.0,1504,965.0557702167348,314.6276678753048,1089.6538396120736,422.50961438734925,123
54.0,1533,520.9994322615414,300.74011907072304,638.883606296121,416.6307344262614,3
54.0,1533,322.46527146434727,297.21584219912097,457.77916101947676,417.5237142338657,4
54.0,1533,334.2574210550016,225.15730478099402,455.7048184189114,325.87787532376797,8
54.0,1533,433.6730450136221,212.26213853007602,521.5395956039415,293.33799206306867,52
54.0,1533,964.8573425434711,314.74772407573334,1088.5859147642045,421.9601234954838,123
55.0,1561,501.6861496165142,322.50043089171277,628.7076630755745,447.01429192194564,3
55.0,1561,300.00638668383635,313.109954997762,443.63720068399425,440.65740340146857,4
55.0,1561,328.99693404375495,228.6734641395646,455.86935022658855,334.5823011198446,8
55.0,1561,432.80849480334814,212.63529126548087,520.6742066251866,294.10360089418833,52
55.0,1561,964.874350284233,314.20816549057093,1088.5629087606367,421.4473538456153,123
56.0,1589,499.0886490546185,325.7451084732178,627.3222974633245,451.4471269500837,3
56.0,1589,296.86500642103323,315.19319366611126,441.61790392543685,443.73707336291943,4
56.0,1589,315.2754400299202,234.80616603389876,459.2274532451537,357.16197447559205,8
56.0,1589,432.45360442659256,216.03265021508014,519.2632332692016,297.0743214583964,52
56.0,1589,964.8403731433368,313.92731881590566,1088.4349104497123,421.1596293568824,123
56.0,1589,486.97108720806864,167.0877320525967,558.6037634400766,228.9985384765837,152
57.0,1618,295.6054414312906,246.57215393548375,452.96968360562016,382.89708500208815,8
57.0,1618,424.34882461010204,221.2965036294968,512.5756148556313,303.28173338919976,52
57.0,1618,964.2660167320455,313.5913292286163,1087.9971640110348,421.1105335970616,123
57.0,1618,475.95510616002895,176.318340722402,551.657833317671,241.88059982884272,152
57.0,1618,672.3400005809101,49.40427604298925,713.0205442316692,76.77479510462143,155
58.0,1646,265.94375581477954,267.1078102424181,436.52239744709345,417.50327267454213,8
58.0,1646,412.64112398422435,232.69987509927915,505.0212187698247,318.1636519835044,52
58.0,1646,964.3822469189878,313.4169907541862,1087.7628320991726,420.68348639752827,123
58.0,1646,465.66857884941936,185.70086396152925,542.9857318044272,252.74114933871348,152
58.0,1646,666.3061446134628,55.706282222387294,710.6663180069285,85.72011550347062,155
58.0,1646,269.92207960648426,273.7762977302373,420.3813006993594,426.74093010895945,164
59.0,1675,260.0027217783814,270.34406073254365,435.3733639110511,424.96466139086647,8
59.0,1675,378.2424516042359,252.14786313355907,487.99289958403097,346.98626133133575,32
59.0,1675,407.2068786921285,237.9091803609188,501.1810288008087,324.8477872886637,52
59.0,1675,964.2083411648696,313.6291977015502,1086.9528967985225,420.3996022649586,123
59.0,1675,456.25489420197033,193.20313173922085,537.7955841527591,264.2679818483818,152
59.0,1675,660.2573752438724,59.20850712380911,707.0909292425708,90.89581559362622,155
59.0,1675,218.9745287331197,304.9646962934322,394.9715641322549,484.14354232815,164
60.0,1703,355.8788082387414,274.08742195732606,472.4221452317933,374.65335312704985,32
60.0,1703,975.3971721994993,18.951063723416347,1000.6483888099499,38.56578381771394,90
60.0,1703,963.7805219567311,313.6249600503721,1086.1511206432788,420.21714292897656,123
60.0,1703,444.25371524087456,206.2933484580446,527.1418278630686,278.49455878033405,152
60.0,1703,192.90039642924495,321.89195921215645,381.137409397476,513.5320671825955,164
61.0,1731,286.9227983292288,309.0997379354655,431.2488115036191,436.47018570599386,8
61.0,1731,356.5939813750577,277.76930891042565,473.17233115928434,378.36541007116523,32
61.0,1731,976.6146054722225,18.118676153629366,1001.5279744554005,37.47095563565239,90
61.0,1731,964.27710660585,313.11885839389663,1086.501139481831,419.61818283967693,123
61.0,1731,424.4811578270626,222.49807924905784,516.3993417160677,302.69876790941487,152
62.0,1760,283.58426584260775,314.5042748146495,429.98073152173,443.70205600778604,8
62.0,1760,374.0587749696144,271.7237531257715,483.4428090783806,366.2421182844496,32
62.0,1760,964.1263942596114,313.17704787517613,1086.4930525131601,419.8031321778286,123
62.0,1760,413.95796371043065,231.97661768309425,509.3924077039777,315.2453247142312,152
62.0,1760,181.17995244813835,391.57325431141965,343.90521494832797,555.5793392244003,164
63.0,1788,334.3876200551003,307.76622186485656,457.46228841151617,416.98597153959383,4
63.0,1788,376.4999921958359,274.3984112334835,485.18707112624503,368.31450276289615,32
63.0,1788,964.2633937380078,312.96797153327356,1087.0600481722095,420.02659075952,123
63.0,1788,161.1171549866255,413.74295451008487,328.5759642109048,582.5198395448408,164
64.0,1816,335.66999128126855,308.21467582738904,457.66631421438933,416.47746537955766,4
64.0,1816,274.1200155816333,356.8983895330823,418.873851573163,484.1472783832549,8
64.0,1816,963.5337426612444,312.6796121877815,1086.5341751158198,420.1391362211076,123
65.0,1845,270.5465761005367,365.22891045383295,416.78850171458316,493.7860286107977,8
65.0,1845,966.0112919561913,314.93934693314026,1089.0142837894964,422.5977711979863,123
65.0,1845,175.82041744709485,446.7814417876782,342.47854075112684,612.9709407137348,164
66.0,1873,979.783549950297,328.2110174615651,1109.4530214243798,441.1475468262811,123
66.0,1873,162.76588788395478,467.5260556908755,332.67445488693284,636.9568453932793,164
67.0,1902,982.1922756410818,330.6585090158332,1112.8845772904356,444.4858834342161,123
69.0,1958,311.47374680226807,290.03525886966565,435.5911411062496,400.5419202405849,4
69.0,1958,966.2484067102974,327.70511758501476,1092.1391905850744,435.932804105481,123
70.0,1987,309.8747824637144,288.5743601543834,433.6554316402904,398.78121644970133,4
70.0,1987,966.7595928553849,329.40657993430426,1092.870480776658,437.82347277581954,123
87.0,2469,460.3555729851527,431.2956486375824,655.3080799751201,539.6602354603884,233
88.0,2498,476.10932072414965,407.56991744736706,726.1417809573114,546.2897272727457,233
89.0,2526,495.0888918393282,401.58935068870477,758.5469059994755,547.7577517969672,233
94.0,2668,893.1384419190069,302.2562434686212,1266.6208084579448,616.0082489456931,123
95.0,2697,890.0568669514605,301.06433652151543,1273.937148667691,623.5510798517362,123
98.0,2782,755.0600552546715,280.36298577070283,861.5102675987414,383.83103534462526,257
99.0,2810,755.6470071278322,292.07084210634764,867.4217996946832,400.8709515274814,257
100.0,2839,755.7921860263717,298.20786272218385,869.6755712099115,409.2485578748632,257
100.0,2839,912.3988577530415,263.64889799514515,1021.067174058428,347.56277301097225,260
101.0,2867,755.9896684542515,300.3008399346915,869.8695847212081,411.4863113835462,257
101.0,2867,928.9351258242607,279.8579147693764,1044.2822528553302,368.9305105496242,260
102.0,2895,755.2217512851581,300.2661000389365,869.3432681391788,411.77707022408623,257
102.0,2895,940.9378934519583,290.80194200716153,1062.2373887929527,384.63622900881546,260
103.0,2924,755.8220459489771,299.81950399535424,869.3938598799162,411.053869962357,257
103.0,2924,951.80014840693,300.4008003624305,1073.9201055017938,394.7735382711391,260
104.0,2952,755.7825316924515,299.3962183018379,869.164653941325,410.7223074628295,257
104.0,2952,958.0756332719474,307.5837776568126,1083.2345827897975,404.20788987004994,260
105.0,2981,755.3268978353303,299.1403255524657,868.3332420981841,410.2173743281747,257
105.0,2981,963.6789810201191,313.63090648074905,1091.6830454211495,412.38743398230434,260
106.0,3009,756.2641020595006,298.77254709257744,868.6585662352862,409.49347692582484,257
106.0,3009,966.4401639950236,318.15246123806645,1095.572131420355,417.76511310946285,260
107.0,3037,756.7797950095585,298.14245953578023,868.975777471166,408.8601968715923,257
107.0,3037,975.6491290893358,327.35270774371594,1108.2717176611739,429.65803117927726,260
108.0,3066,756.6414202565509,298.0530863500319,868.5765964300685,408.69699884262974,257
109.0,3094,756.0094702430499,297.58148639949513,867.7263784664303,408.1031969964651,257
109.0,3094,949.7952701686322,300.1423545979883,1073.8426912539203,395.49270611437646,261
110.0,3122,756.6736417372472,297.59245232841255,868.2174466683264,408.19379220420126,257
110.0,3122,957.7462542142412,307.2725401337428,1083.7209334912873,404.0575747476988,261
111.0,3151,756.5600591481077,297.70090157259733,867.4484732473246,407.67485609714544,257
111.0,3151,962.684874443264,313.3391125555485,1089.2661099609563,410.4927218665881,261
112.0,3179,755.7242662420718,297.2259345263435,866.8852860388035,407.47733725380505,257
112.0,3179,963.7073694619155,316.8785750477924,1091.892064318154,415.2467037146782,261
113.0,3208,756.5152613441777,297.3294881766675,867.4170113617527,407.53857687989176,257
113.0,3208,966.0886982733853,317.787375068218,1094.5637386249812,416.48779551611716,261
114.0,3236,756.4473478844586,297.1793638867028,867.2479179205476,407.4015708630827,257
114.0,3236,965.71129472528,318.2881417328168,1094.2004930356072,416.98195650152223,261
115.0,3264,756.2529162502747,296.9980005568622,867.1053156123387,407.3219911375793,257
115.0,3264,965.2158714086555,318.1331299664686,1093.9576579414452,417.0764162854087,261
116.0,3293,756.5003853772901,296.7878980659202,867.2500531875762,407.1546791795414,257
116.0,3293,964.987891967516,318.22325206205727,1093.4820690064414,416.9672014143023,261
117.0,3321,756.9481956391753,296.6967076551564,867.2367876600273,406.8307420083549,257
117.0,3321,965.7428160502121,318.0112598551837,1093.784728442051,416.52217237352625,261
118.0,3350,756.5510044838842,296.69383783281694,866.8176876271845,406.74111158692614,257
118.0,3350,965.0659359980601,317.80188781161536,1093.1632817953355,416.2979381500535,261
119.0,3378,756.4018868654863,296.6282821276391,866.4946162356147,406.46730678684554,257
119.0,3378,964.9967126689457,317.72307398640703,1092.8075311895032,415.94342861608715,261
120.0,3406,756.2817606094499,296.63113092477687,866.4830860200293,406.62623809334656,257
120.0,3406,964.5471784660359,317.4531598013857,1092.588863226181,415.8173417342849,261
121.0,3435,756.1102443711608,296.7494087217632,866.359650778236,406.7326220781629,257
121.0,3435,1025.7200768738512,477.2789135049645,1276.1514421010759,669.0817884489375,260
121.0,3435,964.5741460966817,317.2948661579512,1093.0632870052486,416.08625421031695,261
122.0,3463,755.8602566761023,296.73247657312197,866.1428833612931,406.59834472690454,257
122.0,3463,1023.4897948119051,500.4995166305906,1275.2064012008077,688.8897328274178,260
122.0,3463,964.5584558132196,316.9185099702666,1092.9103045120046,415.60274948974984,261
123.0,3492,1056.9640896663427,115.13076614839156,1122.6394294283682,168.87021362709197,123
123.0,3492,756.6850813448846,297.00255600036655,866.7521950205031,406.553768847274,257
123.0,3492,1027.897693829158,511.6460531663356,1286.4754973498732,705.1712650589059,260
123.0,3492,965.7651756583178,316.9063220406295,1093.3884291044574,415.0911655182158,261
124.0,3520,1067.3898490103932,125.96909800148111,1124.2977813795046,172.25461560728982,123
124.0,3520,756.5939290417936,296.8382455337669,866.7385208344173,406.4844958189275,257
124.0,3520,969.4110571744931,319.80169730046794,1098.5002900093177,419.1868116254111,261
125.0,3548,1075.9565711542384,120.95970307895666,1117.3488378059847,154.6256282433981,123
125.0,3548,755.402711024059,297.03887962652243,865.6292068352145,406.58735493353566,257
125.0,3548,970.9689648568715,320.91097432159523,1100.625875899526,420.93585236181826,261
126.0,3577,755.1201295871714,296.96072706475314,865.6381947384697,406.7173679872185,257
126.0,3577,971.3071024463318,321.31966449228617,1100.9697724494442,421.4265706215782,261
127.0,3605,754.5828088826668,296.5191009835984,865.6659009379442,406.68947524592653,257
127.0,3605,971.537704735869,321.5165824111897,1100.9031113785616,421.3734139034965,261
128.0,3633,1006.4255960230212,135.7598859501363,1066.869192664939,184.00158276081302,123
128.0,3633,754.2907002777846,296.6736810949336,865.4800935266132,406.814080929566,257
128.0,3633,971.2192664579693,321.2464102330361,1100.9462706672507,421.49629013933014,261
129.0,3662,987.3654510918283,128.98649422509158,1046.6648204285757,176.77910057065034,123
129.0,3662,754.2878354948901,296.93403706651117,865.2845189006957,406.77797650043294,257
129.0,3662,970.8234298838186,321.2247326888114,1100.6501343286384,421.57853235696285,261
130.0,3690,971.9268017146119,130.16956506140224,1031.5342468122892,178.2103381532566,123
130.0,3690,754.4860947306792,296.7327119494454,865.7343353659769,406.73833837996165,257
