x1,y1,x2,y2,track_id,cls_id,confidence,time
948.3846435546875,169.277099609375,992.314208984375,215.27142333984375,13,2,0.2693839371204376,0.10010000000000001
653.6224365234375,111.20285034179688,714.7005615234375,174.56893920898438,1,2,0.8059563636779785,0.13346666666666668
778.925048828125,211.8092041015625,872.76025390625,301.10076904296875,2,2,0.6808405518531799,0.13346666666666668
657.3240966796875,263.564208984375,771.8834228515625,377.19390869140625,3,2,0.6760953068733215,0.13346666666666668
430.96112060546875,252.45538330078125,558.8370971679688,381.35455322265625,7,7,0.4385784864425659,0.13346666666666668
518.0580444335938,170.21395874023438,602.2756958007812,257.6519470214844,8,2,0.43731075525283813,0.13346666666666668
770.279052734375,176.49517822265625,842.788818359375,236.2308349609375,9,2,0.4181452691555023,0.13346666666666668
483.4068603515625,213.1885986328125,584.6444091796875,315.537841796875,10,2,0.32859405875205994,0.13346666666666668
519.692626953125,169.58877563476562,603.108642578125,255.74752807617188,11,7,0.2981043756008148,0.13346666666666668
657.0999755859375,233.6695556640625,741.6881103515625,308.999267578125,12,2,0.28105077147483826,0.13346666666666668
948.2689208984375,169.31478881835938,992.1788330078125,215.28323364257812,13,2,0.2762128710746765,0.13346666666666668
653.5284423828125,111.81890869140625,715.0533447265625,175.2559814453125,1,2,0.815629243850708,0.16683333333333333
779.329833984375,211.7547607421875,872.688720703125,300.974609375,2,2,0.6883969306945801,0.16683333333333333
657.4072875976562,263.60272216796875,772.0303344726562,377.35382080078125,3,2,0.6623521447181702,0.16683333333333333
430.953369140625,252.6021728515625,558.6951904296875,381.1986083984375,7,7,0.44124487042427063,0.16683333333333333
770.2569580078125,176.56280517578125,838.7957763671875,233.68902587890625,8,2,0.43478071689605713,0.16683333333333333
518.3966674804688,170.2470703125,601.5040893554688,257.6615905761719,9,2,0.4286350905895233,0.16683333333333333
483.66455078125,213.23895263671875,584.455322265625,315.5159912109375,10,2,0.3321833610534668,0.16683333333333333
657.1034545898438,233.65185546875,741.4559936523438,309.0233154296875,11,2,0.30036136507987976,0.16683333333333333
519.9568481445312,169.63204956054688,602.6111450195312,255.83621215820312,12,7,0.29842305183410645,0.16683333333333333
948.2409057617188,169.32107543945312,992.1969604492188,215.26077270507812,13,2,0.27858853340148926,0.16683333333333333
653.4336547851562,112.30032348632812,714.9689331054688,175.54653930664062,1,2,0.8215095400810242,0.20020000000000002
778.71875,211.392333984375,872.9599609375,300.9296875,2,2,0.6826679706573486,0.20020000000000002
657.3802490234375,263.70391845703125,772.211669921875,377.41156005859375,3,2,0.6471126675605774,0.20020000000000002
770.1385498046875,176.57736206054688,838.479736328125,234.86849975585938,7,2,0.43282073736190796,0.20020000000000002
430.98028564453125,253.41778564453125,557.7284545898438,381.08050537109375,8,7,0.4318754971027374,0.20020000000000002
518.590576171875,170.49139404296875,601.842529296875,258.5018615722656,9,2,0.43171676993370056,0.20020000000000002
483.0179443359375,212.0848388671875,588.923583984375,316.297607421875,10,2,0.35786962509155273,0.20020000000000002
657.228271484375,233.48049926757812,741.201416015625,308.7698669433594,11,2,0.2950912117958069,0.20020000000000002
520.067138671875,169.904296875,602.8251953125,256.1653747558594,12,7,0.28514713048934937,0.20020000000000002
948.2088623046875,169.33209228515625,992.2071533203125,215.2777099609375,13,2,0.2663508951663971,0.20020000000000002
431.36993408203125,252.4874267578125,556.3961791992188,380.7547607421875,14,2,0.25622349977493286,0.20020000000000002
653.5003662109375,112.62435913085938,715.394287109375,175.91751098632812,1,2,0.8107222318649292,0.23356666666666667
778.3458251953125,211.4954833984375,873.1263427734375,301.41790771484375,2,2,0.6821420788764954,0.23356666666666667
657.2523803710938,264.003173828125,772.4398803710938,377.67108154296875,3,2,0.6321452260017395,0.23356666666666667
431.63665771484375,252.80865478515625,557.0128784179688,381.23907470703125,7,7,0.42175158858299255,0.23356666666666667
518.9324951171875,170.69515991210938,602.5584716796875,258.33380126953125,8,2,0.41768771409988403,0.23356666666666667
770.2540283203125,176.51846313476562,838.7781982421875,235.6302490234375,9,2,0.4146496653556824,0.23356666666666667
480.73260498046875,212.51611328125,588.6314086914062,316.2230224609375,10,2,0.39154550433158875,0.23356666666666667
657.23095703125,233.38656616210938,742.05615234375,309.0397033691406,11,2,0.30461806058883667,0.23356666666666667
519.4779052734375,170.069091796875,603.2991943359375,256.00970458984375,12,7,0.2843590974807739,0.23356666666666667
948.2720947265625,169.36532592773438,992.3929443359375,215.27914428710938,13,2,0.2732705771923065,0.23356666666666667
653.315673828125,112.726318359375,715.7576904296875,176.410400390625,1,2,0.8125680685043335,0.26693333333333336
778.1832275390625,211.347900390625,873.0941162109375,301.380126953125,2,2,0.6767787933349609,0.26693333333333336
657.243408203125,264.14263916015625,772.397216796875,377.701904296875,3,2,0.630601167678833,0.26693333333333336
431.63995361328125,252.765625,556.2850952148438,381.26708984375,7,7,0.4261341691017151,0.26693333333333336
770.3253173828125,176.51068115234375,838.8116455078125,235.75347900390625,8,2,0.41032707691192627,0.26693333333333336
518.72900390625,171.02389526367188,602.4522705078125,258.4820251464844,9,2,0.409140408039093,0.26693333333333336
480.6806640625,212.681640625,588.8468017578125,316.178955078125,10,2,0.3939761221408844,0.26693333333333336
657.407958984375,233.41091918945312,742.124755859375,308.9210510253906,11,2,0.30772843956947327,0.26693333333333336
518.9232177734375,170.33358764648438,603.3060302734375,256.26141357421875,12,7,0.2771819233894348,0.26693333333333336
948.2960205078125,169.38812255859375,992.3797607421875,215.27850341796875,13,2,0.2700165808200836,0.26693333333333336
653.2086181640625,112.81893920898438,716.1126708984375,177.08261108398438,1,2,0.8018070459365845,0.3003
778.292236328125,211.30218505859375,873.0013427734375,301.4090576171875,2,2,0.6803263425827026,0.3003
657.171630859375,264.136962890625,772.408447265625,377.7149658203125,3,2,0.6253557801246643,0.3003
517.791015625,171.08538818359375,601.78564453125,258.70440673828125,7,2,0.4368690252304077,0.3003
431.63250732421875,252.52166748046875,556.3450927734375,381.32379150390625,8,7,0.42881909012794495,0.3003
770.299560546875,176.49130249023438,838.723876953125,235.60427856445312,9,2,0.40906402468681335,0.3003
480.55810546875,212.59814453125,588.61669921875,316.1326904296875,10,2,0.38269779086112976,0.3003
657.4415283203125,233.39938354492188,742.2008056640625,308.8703308105469,11,2,0.3061264455318451,0.3003
948.3148193359375,169.40966796875,992.3345947265625,215.27139282226562,12,2,0.27330684661865234,0.3003
652.855712890625,113.51904296875,716.5401611328125,177.729736328125,1,2,0.7967944145202637,0.33366666666666667
778.3779296875,211.31857299804688,872.969970703125,301.4138488769531,2,2,0.6794367432594299,0.33366666666666667
657.1397705078125,264.2088928222656,772.3887939453125,377.7146301269531,3,2,0.6251313090324402,0.33366666666666667
515.2462158203125,171.01150512695312,601.433349609375,258.7516784667969,7,2,0.4424673616886139,0.33366666666666667
431.666259765625,252.32476806640625,556.6177978515625,381.29754638671875,8,7,0.43286237120628357,0.33366666666666667
770.33740234375,176.49542236328125,838.67724609375,235.68927001953125,9,2,0.4111770987510681,0.33366666666666667
484.0357666015625,210.9295654296875,583.3375244140625,313.09112548828125,10,2,0.37787291407585144,0.33366666666666667
657.4298095703125,233.40435791015625,742.587890625,308.91082763671875,11,2,0.31895411014556885,0.33366666666666667
948.246337890625,169.40443420410156,992.32373046875,215.3005828857422,12,2,0.2620931565761566,0.33366666666666667
652.7509765625,113.95132446289062,716.4375,178.13870239257812,1,2,0.7947461605072021,0.3670333333333334
778.2354736328125,211.32638549804688,872.9134521484375,301.4192810058594,2,2,0.6775282621383667,0.3670333333333334
657.1583862304688,264.2230224609375,772.3590698242188,377.6849365234375,4,2,0.6208131313323975,0.3670333333333334
431.67730712890625,251.99139404296875,556.3108520507812,381.29034423828125,7,7,0.43664684891700745,0.3670333333333334
515.2923583984375,171.22323608398438,600.8985595703125,258.68438720703125,8,2,0.4217952489852905,0.3670333333333334
770.30859375,176.52822875976562,838.855712890625,235.82168579101562,9,2,0.41191306710243225,0.3670333333333334
484.2098388671875,210.78326416015625,583.8861083984375,313.94403076171875,10,2,0.3999459147453308,0.3670333333333334
657.5020751953125,233.38070678710938,742.683837890625,308.9607238769531,11,2,0.3173656165599823,0.3670333333333334
652.35546875,114.31036376953125,716.798583984375,178.62322998046875,1,2,0.809097170829773,0.40040000000000003
778.4403076171875,211.37130737304688,872.9862060546875,301.4294738769531,2,2,0.6713967323303223,0.40040000000000003
657.1151123046875,264.2530822753906,772.355224609375,377.6688537597656,4,2,0.6199472546577454,0.40040000000000003
431.68634033203125,252.03680419921875,556.2522583007812,381.24810791015625,7,7,0.4398236572742462,0.40040000000000003
514.6710205078125,171.74722290039062,600.8397216796875,260.1900329589844,8,2,0.4373033344745636,0.40040000000000003
768.2626953125,176.28732299804688,840.279541015625,247.84280395507812,9,2,0.40498366951942444,0.40040000000000003
483.886962890625,210.85968017578125,583.1123046875,313.89654541015625,10,2,0.40352195501327515,0.40040000000000003
657.531982421875,233.3720703125,742.580810546875,308.83837890625,11,2,0.3172432780265808,0.40040000000000003
652.15234375,114.759033203125,717.127197265625,179.7001953125,1,2,0.8170292973518372,0.4337666666666667
778.1795654296875,211.32232666015625,872.9483642578125,301.54180908203125,2,2,0.6689891815185547,0.4337666666666667
657.0930786132812,264.22418212890625,772.2284545898438,377.58343505859375,4,2,0.6154760718345642,0.4337666666666667
431.711669921875,251.955322265625,556.108154296875,381.2628173828125,7,7,0.4469730257987976,0.4337666666666667
512.9397583007812,171.65426635742188,600.7390747070312,260.8373718261719,8,2,0.44486549496650696,0.4337666666666667
483.846435546875,210.7828369140625,583.0125732421875,314.26751708984375,9,2,0.39966437220573425,0.4337666666666667
768.3387451171875,176.26718139648438,839.9351806640625,247.7734375,10,2,0.3942415118217468,0.4337666666666667
657.5338134765625,233.35992431640625,742.6392822265625,308.9852294921875,11,2,0.32560867071151733,0.4337666666666667
948.243408203125,169.38450622558594,992.280517578125,215.22364807128906,12,2,0.26191508769989014,0.4337666666666667
652.0662231445312,115.29046630859375,717.3611450195312,180.65753173828125,1,2,0.8070266842842102,0.46713333333333334
778.135498046875,211.31484985351562,872.931884765625,301.5025939941406,2,2,0.665336012840271,0.46713333333333334
657.0645141601562,264.0574951171875,772.1998901367188,377.4818115234375,4,2,0.6099209189414978,0.46713333333333334
431.6676025390625,252.04327392578125,555.3017578125,381.28216552734375,7,7,0.45812690258026123,0.46713333333333334
512.87890625,171.86996459960938,600.704345703125,261.3465881347656,8,2,0.4419266879558563,0.46713333333333334
483.972412109375,210.61721801757812,582.614013671875,314.4680480957031,9,2,0.4064600467681885,0.46713333333333334
768.333251953125,176.29208374023438,839.938232421875,247.7257080078125,10,2,0.39886635541915894,0.46713333333333334
657.56884765625,233.350830078125,742.418701171875,308.811767578125,11,2,0.32251182198524475,0.46713333333333334
948.2362060546875,169.33853149414062,992.2747802734375,215.16424560546875,12,2,0.2579275667667389,0.46713333333333334
652.265869140625,115.83587646484375,717.01025390625,181.59686279296875,1,2,0.8108078837394714,0.5005000000000001
778.2674560546875,211.5465087890625,872.843505859375,301.4923095703125,2,2,0.6738042235374451,0.5005000000000001
657.0238647460938,264.02593994140625,772.1442260742188,377.45892333984375,4,2,0.6260230541229248,0.5005000000000001
431.6507568359375,251.79827880859375,555.5226440429688,381.26690673828125,7,7,0.4660426378250122,0.5005000000000001
513.1590576171875,171.97821044921875,600.7677001953125,261.4220275878906,8,2,0.42502427101135254,0.5005000000000001
768.28759765625,176.45068359375,840.03857421875,247.72027587890625,9,2,0.4106033742427826,0.5005000000000001
483.98583984375,210.65145874023438,582.8138427734375,314.5695495605469,10,2,0.40405288338661194,0.5005000000000001
657.6009521484375,233.35125732421875,742.3779296875,308.69366455078125,11,2,0.31937018036842346,0.5005000000000001
948.2681884765625,169.34487915039062,992.2310791015625,215.1707763671875,12,2,0.25775566697120667,0.5005000000000001
652.0914306640625,115.7691650390625,717.6505126953125,181.88970947265625,1,2,0.7993767857551575,0.5338666666666667
778.483154296875,211.4515380859375,872.9013671875,301.37762451171875,2,2,0.6731676459312439,0.5338666666666667
656.768310546875,263.49505615234375,772.7158203125,377.36968994140625,6,2,0.5502620935440063,0.5338666666666667
431.5850830078125,248.906005859375,555.6944580078125,381.06842041015625,7,7,0.47469744086265564,0.5338666666666667
482.521484375,211.85073852539062,584.169677734375,314.0437316894531,8,2,0.43938958644866943,0.5338666666666667
513.3389892578125,172.50503540039062,600.0186767578125,261.31317138671875,9,2,0.4392339289188385,0.5338666666666667
770.2286376953125,176.3980712890625,840.7122802734375,237.6220703125,10,2,0.41126304864883423,0.5338666666666667
657.6613159179688,233.380615234375,743.8528442382812,308.929443359375,11,2,0.2900870144367218,0.5338666666666667
948.31201171875,169.47561645507812,992.1982421875,215.679931640625,12,2,0.27229374647140503,0.5338666666666667
511.7989501953125,171.48336791992188,602.0946044921875,258.9441833496094,13,7,0.25099852681159973,0.5338666666666667
652.59130859375,116.25241088867188,717.16162109375,182.48193359375,1,2,0.7954721450805664,0.5672333333333334
778.44091796875,211.7596435546875,873.1943359375,301.66217041015625,2,2,0.6793139576911926,0.5672333333333334
656.7449340820312,263.3369140625,773.0939331054688,377.5352783203125,6,2,0.5224937200546265,0.5672333333333334
431.5858154296875,249.16656494140625,556.50439453125,380.99847412109375,7,7,0.4712298810482025,0.5672333333333334
770.135986328125,176.490234375,840.90966796875,237.2161865234375,8,2,0.4373767077922821,0.5672333333333334
481.97271728515625,212.05838012695312,583.8350219726562,314.0235900878906,9,2,0.43214792013168335,0.5672333333333334
512.1139526367188,172.89187622070312,600.1690063476562,260.8097839355469,10,2,0.40144312381744385,0.5672333333333334
657.5748291015625,233.32632446289062,744.2742919921875,308.3063659667969,11,2,0.26921960711479187,0.5672333333333334
948.2633056640625,169.54385375976562,992.2213134765625,215.75680541992188,12,2,0.2673182785511017,0.5672333333333334
652.3594970703125,117.20455932617188,717.5631103515625,182.93527221679688,1,2,0.7739843726158142,0.6006
778.5855712890625,211.70697021484375,873.18115234375,301.77301025390625,2,2,0.6794408559799194,0.6006
656.7588500976562,263.5473937988281,772.9226684570312,377.3783264160156,6,2,0.5379016399383545,0.6006
431.616455078125,250.88128662109375,556.966796875,380.906982421875,7,7,0.4569147825241089,0.6006
770.185546875,176.48568725585938,841.60107421875,237.39447021484375,8,2,0.430203914642334,0.6006
482.434326171875,212.13986206054688,583.8331298828125,313.9430847167969,9,2,0.41382431983947754,0.6006
511.95037841796875,172.8907470703125,600.5986938476562,261.4244384765625,10,2,0.3915794789791107,0.6006
657.6514892578125,233.12359619140625,744.06640625,308.34136962890625,11,2,0.28635141253471375,0.6006
948.351806640625,169.58306884765625,992.072265625,215.53778076171875,12,2,0.27958083152770996,0.6006
652.49755859375,117.91110229492188,717.962158203125,183.78292846679688,1,2,0.778857409954071,0.6339666666666667
778.7633056640625,211.72491455078125,873.2015380859375,301.67938232421875,2,2,0.6953061819076538,0.6339666666666667
656.7037353515625,263.4664306640625,773.0018310546875,377.5130615234375,6,2,0.5253262519836426,0.6339666666666667
431.59649658203125,250.1942138671875,556.6769409179688,380.8302001953125,7,7,0.4683011770248413,0.6339666666666667
768.1524658203125,176.74539184570312,841.1180419921875,245.97442626953125,8,2,0.42823660373687744,0.6339666666666667
482.25701904296875,211.8253173828125,583.9948120117188,314.26568603515625,9,2,0.41758957505226135,0.6339666666666667
513.26025390625,172.92633056640625,600.23193359375,262.25518798828125,10,2,0.4158749282360077,0.6339666666666667
657.5352783203125,233.20123291015625,743.7105712890625,308.38824462890625,11,2,0.2960798442363739,0.6339666666666667
948.388427734375,169.54537963867188,991.9345703125,215.66854858398438,12,2,0.2687757909297943,0.6339666666666667
652.3214111328125,118.38430786132812,718.252685546875,184.34567260742188,1,2,0.7830111980438232,0.6673333333333333
778.7144165039062,211.75570678710938,873.2117309570312,301.6835021972656,2,2,0.6968492865562439,0.6673333333333333
656.7207641601562,263.4852294921875,773.0300903320312,377.50482177734375,6,2,0.5294111967086792,0.6673333333333333
431.59295654296875,250.08538818359375,556.6272583007812,380.794677734375,7,7,0.46902647614479065,0.6673333333333333
512.5319213867188,173.0098876953125,600.4944458007812,262.4993896484375,8,2,0.43565571308135986,0.6673333333333333
769.8968505859375,176.48739624023438,841.4168701171875,237.95242309570312,9,2,0.431118369102478,0.6673333333333333
482.35736083984375,211.8885498046875,583.8900756835938,314.311279296875,10,2,0.4289337694644928,0.6673333333333333
657.5458984375,233.19503784179688,743.765869140625,308.4255676269531,11,2,0.3066261410713196,0.6673333333333333
948.384521484375,169.51541137695312,991.92919921875,215.66390991210938,12,2,0.26936498284339905,0.6673333333333333
652.443359375,119.96087646484375,718.48974609375,185.13143920898438,1,2,0.7487087845802307,0.7007000000000001
778.635009765625,211.71905517578125,873.1903076171875,301.65704345703125,2,2,0.6969980001449585,0.7007000000000001
656.75634765625,263.3882141113281,773.0086669921875,377.4648132324219,6,2,0.525519847869873,0.7007000000000001
431.572998046875,250.10025024414062,556.5670166015625,380.7691955566406,7,7,0.46643128991127014,0.7007000000000001
769.8516235351562,176.489990234375,841.4481811523438,238.18548583984375,8,2,0.4360145628452301,0.7007000000000001
511.62872314453125,172.72817993164062,600.2676391601562,263.4357604980469,9,2,0.4210359752178192,0.7007000000000001
482.30255126953125,211.82919311523438,583.8795776367188,314.3160095214844,10,2,0.4196911156177521,0.7007000000000001
657.511962890625,233.19363403320312,743.7462158203125,308.5047912597656,11,2,0.312179297208786,0.7007000000000001
948.390380859375,169.52081298828125,991.923828125,215.65475463867188,12,2,0.2693362236022949,0.7007000000000001
652.4589233398438,120.7528076171875,718.6499633789062,185.895263671875,1,2,0.7285696268081665,0.7340666666666668
778.6212158203125,211.7811279296875,873.209228515625,301.73651123046875,2,2,0.6965208053588867,0.7340666666666668
656.7627563476562,263.30535888671875,773.0568237304688,377.42022705078125,6,2,0.5114483833312988,0.7340666666666668
431.5496826171875,250.5565185546875,556.566162109375,380.740478515625,7,7,0.4660232663154602,0.7340666666666668
769.8079833984375,176.51126098632812,841.6270751953125,238.121337890625,8,2,0.43930360674858093,0.7340666666666668
481.86761474609375,211.8006591796875,583.8226928710938,314.05517578125,9,2,0.40131035447120667,0.7340666666666668
511.92169189453125,172.80303955078125,600.0709838867188,264.48687744140625,10,2,0.3736530840396881,0.7340666666666668
657.4921875,233.14495849609375,744.3699951171875,308.595703125,11,2,0.28333544731140137,0.7340666666666668
948.4060668945312,169.53988647460938,991.8679809570312,215.63143920898438,12,2,0.2669636607170105,0.7340666666666668
509.987548828125,171.75961303710938,602.077880859375,261.84722900390625,13,7,0.25200602412223816,0.7340666666666668
652.5638427734375,121.73312377929688,717.8052978515625,186.55374145507812,1,2,0.7172598242759705,0.7674333333333334
778.67431640625,211.79205322265625,873.258544921875,301.74261474609375,2,2,0.696060299873352,0.7674333333333334
656.787109375,263.44805908203125,773.063720703125,377.42987060546875,6,2,0.5178359746932983,0.7674333333333334
431.5574951171875,250.396728515625,556.5401611328125,380.7552490234375,7,7,0.4689496159553528,0.7674333333333334
769.78955078125,176.51223754882812,841.479248046875,238.11697387695312,8,2,0.44066426157951355,0.7674333333333334
481.92767333984375,211.7911376953125,584.1277465820312,314.0760498046875,9,2,0.3946011960506439,0.7674333333333334
511.6822509765625,172.8780517578125,599.810791015625,267.133056640625,10,2,0.37070325016975403,0.7674333333333334
657.47314453125,233.14373779296875,744.399169921875,308.59405517578125,11,2,0.2941794991493225,0.7674333333333334
948.4337158203125,169.53680419921875,991.8719482421875,215.64105224609375,12,2,0.2633396089076996,0.7674333333333334
652.2821044921875,122.15689086914062,718.8739013671875,187.97955322265625,1,2,0.7082091569900513,0.8008000000000001
779.0819091796875,211.81143188476562,873.2618408203125,301.7334899902344,2,2,0.6993128061294556,0.8008000000000001
656.759765625,263.69281005859375,773.0062255859375,377.37158203125,6,2,0.5347859859466553,0.8008000000000001
431.55633544921875,250.54156494140625,556.651123046875,380.752197265625,7,7,0.4725073277950287,0.8008000000000001
769.7870483398438,176.51437377929688,841.5686645507812,238.08511352539062,8,2,0.4402766525745392,0.8008000000000001
481.7537841796875,211.6083984375,584.264892578125,313.968017578125,9,2,0.38422319293022156,0.8008000000000001
501.76324462890625,169.79489135742188,600.0908813476562,267.5937805175781,10,2,0.3569472134113312,0.8008000000000001
657.4390258789062,233.1661376953125,743.9921264648438,308.5396728515625,11,2,0.3196670114994049,0.8008000000000001
948.432861328125,169.53807067871094,991.873046875,215.6344757080078,12,2,0.2662111818790436,0.8008000000000001
779.1143798828125,211.82272338867188,873.2435302734375,301.7253112792969,1,2,0.7041923403739929,0.8341666666666667
652.097900390625,122.13333129882812,719.199462890625,188.83895874023438,2,2,0.7038030028343201,0.8341666666666667
656.6871337890625,263.75946044921875,773.0576171875,377.32440185546875,6,2,0.539436399936676,0.8341666666666667
431.55633544921875,250.66229248046875,556.6196899414062,380.75518798828125,7,7,0.4705357551574707,0.8341666666666667
769.7999267578125,176.47293090820312,841.652587890625,238.00775146484375,8,2,0.44534122943878174,0.8341666666666667
481.72650146484375,211.5733642578125,584.0856323242188,313.7205810546875,9,2,0.3767832815647125,0.8341666666666667
502.05853271484375,169.80557250976562,599.5330200195312,267.65570068359375,10,2,0.37630265951156616,0.8341666666666667
657.4892578125,233.158203125,743.930908203125,308.3736572265625,11,2,0.3218328356742859,0.8341666666666667
948.4354248046875,169.53378295898438,991.8624267578125,215.63705444335938,12,2,0.2707817554473877,0.8341666666666667
652.2774658203125,122.76799011230469,719.1505126953125,189.5803680419922,1,2,0.735843300819397,0.8675333333333334
779.0738525390625,211.87399291992188,873.203125,301.6767883300781,2,2,0.6959053874015808,0.8675333333333334
656.6943969726562,263.70892333984375,773.1570434570312,377.311279296875,6,2,0.5214588046073914,0.8675333333333334
431.58160400390625,250.39007568359375,556.8466796875,380.72528076171875,7,7,0.46936434507369995,0.8675333333333334
769.8275146484375,176.48123168945312,841.6116943359375,237.93203735351562,8,2,0.44678452610969543,0.8675333333333334
501.84588623046875,169.89935302734375,599.3451538085938,268.1013488769531,9,2,0.40065187215805054,0.8675333333333334
481.95263671875,211.4556884765625,584.59619140625,313.5225830078125,10,2,0.3692135810852051,0.8675333333333334
657.4642333984375,233.08114624023438,743.7862548828125,308.2585754394531,11,2,0.31954625248908997,0.8675333333333334
948.4332275390625,169.5174560546875,991.874755859375,215.61419677734375,12,2,0.2595120370388031,0.8675333333333334
652.1959838867188,123.09564208984375,718.8836059570312,190.661376953125,1,2,0.7362499237060547,0.9009000000000001
779.189453125,211.89059448242188,873.2724609375,301.6020202636719,2,2,0.698910653591156,0.9009000000000001
656.7095947265625,263.72674560546875,773.23828125,377.34326171875,6,2,0.5103615522384644,0.9009000000000001
431.585205078125,250.28933715820312,556.837646484375,380.7386169433594,7,7,0.46764659881591797,0.9009000000000001
769.864501953125,176.53176879882812,841.43310546875,237.83584594726562,8,2,0.44372984766960144,0.9009000000000001
501.806640625,169.9476318359375,599.2579345703125,267.96185302734375,9,2,0.4060268700122833,0.9009000000000001
481.9482421875,211.48687744140625,584.8109130859375,313.76904296875,10,2,0.3778074383735657,0.9009000000000001
657.4472045898438,233.0272216796875,743.9998168945312,308.230224609375,11,2,0.309372216463089,0.9009000000000001
948.4471435546875,169.51986694335938,991.8741455078125,215.58938598632812,12,2,0.26282045245170593,0.9009000000000001
652.13916015625,123.63397216796875,718.476318359375,191.054931640625,1,2,0.7219533324241638,0.9342666666666667
779.2008666992188,211.8438720703125,873.3286743164062,301.5504150390625,2,2,0.7046226859092712,0.9342666666666667
656.7186279296875,263.85699462890625,773.29443359375,377.39068603515625,6,2,0.5048691630363464,0.9342666666666667
