time,frame_number,x1,y1,x2,y2,track_id
2.0,56,376.13108849370707,300.2115434856612,530.6906737910774,454.0111404431324,8
2.0,56,136.288974125785,245.40758675908722,202.87148612044055,272.32437912836866,11
2.0,56,619.5674964138558,285.7361360202849,692.0171294804602,351.82758651873246,17
2.0,56,541.0713045554764,225.212600042715,594.4489473173791,278.88924640464404,18
2.0,56,1081.2343833408095,38.49696352537923,1108.7922416623317,59.04617874805133,20
2.0,56,592.0070544113765,330.25044710205447,690.6887583412123,421.118443518046,21
3.0,85,371.73036657682155,297.0390039551262,531.9974756226418,456.51806007034304,8
3.0,85,137.35350434801012,246.0989427255402,202.05210218244295,272.2162380275344,11
3.0,85,608.3560208148915,298.0845823216716,692.6123103084282,375.0571326399105,17
3.0,85,530.71434069276,229.61104789284968,588.0499253524176,287.26010287526356,18
3.0,85,1083.4116077415686,34.9339592550082,1110.295496873928,54.98061217195176,20
3.0,85,583.2733420823118,367.2127207245767,686.972582143886,462.7083103548185,21
3.0,85,961.5193753258882,398.5682907987173,1073.7285959373373,493.18121405958453,30
3.0,85,680.8866269768109,185.162570106673,732.9135693501083,238.71794561984433,40
3.0,85,497.81306357212884,259.28883212085407,558.0306254025152,340.6052943287842,41
4.0,113,132.77337657973624,245.00697803765848,200.78030265047892,272.51459466496243,11
4.0,113,596.5727699473729,321.6564728703102,687.9432161145506,405.16093124924356,17
4.0,113,519.5509709474898,236.40404417859764,580.3215194990452,297.1719420766315,18
4.0,113,576.2668572570099,381.7979841876989,684.3888436272505,481.366436618137,21
4.0,113,961.5797179031515,400.9277148912391,1075.6048923564356,497.1321736764006,30
4.0,113,666.9985536903398,187.75643925634088,727.2050232087942,249.71284712366793,40
4.0,113,474.5724507061372,276.6816908722002,540.2672297739061,364.39275716596063,41
4.0,113,683.6701139935025,154.00554860248974,727.3738541479622,186.3592197323182,48
4.0,113,559.0126258456434,211.78029746103104,609.8938083556764,258.0248908523148,54
4.0,113,804.6487604032043,129.75051556179022,856.8160717557599,165.6816906381883,58
4.0,113,281.0320544204737,276.04851619957606,489.60121006287727,575.0812539961621,64
5.0,142,413.53742723357783,311.8480771342322,519.5018809827261,416.73233044907084,8
5.0,142,133.66950912135036,245.05821452372382,201.54055155098732,272.5733374170791,11
5.0,142,590.4521568003753,331.63301971255424,687.0236210460755,419.8907458797114,17
5.0,142,505.0029184273956,249.52243014237877,567.550968633179,311.46725329865023,18
5.0,142,571.6050751934387,371.83488062975084,684.7071144816332,476.416533115548,21
5.0,142,962.3232994549256,402.0457991067209,1076.1713669788444,498.16574319145855,30
5.0,142,659.7737192869228,192.16508041700638,722.8271793814024,257.0512281320007,40
5.0,142,462.5832224458371,284.8993134769664,531.7203779766658,377.2063977728378,41
5.0,142,670.850072932247,160.49858696819612,714.0459555560313,192.40238753246626,48
