time,frame_number,x1,y1,x2,y2,track_id
0.2,5,467.3383499663806,142.66980839425372,528.6029986120957,178.48855286514083,1
0.2,5,882.9694178716018,381.8162958796301,1211.2037740547562,556.1360425027336,2
0.2,5,1139.3739755852403,225.07624922451043,1262.9634313772754,307.1968548610639,3
0.2,5,515.6706665727186,112.8133978332431,551.4905555306486,143.03301947562332,4
0.30000000000000004,8,461.55989103387515,141.51740722016473,523.6832926891066,177.8940533568048,1
0.30000000000000004,8,801.4931849846666,384.41335949887815,1132.2013621952015,557.7217546866941,2
0.30000000000000004,8,1125.8036707487126,222.33906784925492,1247.6004668742935,302.13713016446627,3
0.30000000000000004,8,517.1298165273176,113.43865266679194,551.8151837466879,142.49671587585334,4
0.4,11,457.53273134472704,140.7282889719034,518.7847602760945,176.69936497038321,1
0.4,11,708.0383094408057,385.64310469518523,1044.9593935544235,559.6021455954863,2
0.4,11,1107.1515448874707,217.22032623911045,1232.0512950297257,297.99362593560306,3
0.4,11,516.9612010609025,113.90043810457283,549.761366368944,141.17841412298222,4
0.5,14,454.1614338838646,140.23117639725916,513.9257729143525,175.43115033321197,1
0.5,14,611.1500348993823,390.02500489088027,952.125305289861,563.2442120789281,2
0.5,14,1088.9306669377265,213.04427164337008,1213.727769888605,292.71002961247615,3
0.5,14,517.6967350964863,114.38437283004079,549.2396476669322,140.39679400237287,4
0.6000000000000001,17,449.82783311394314,140.05164852976915,511.2455565272653,176.59943792098966,1
0.6000000000000001,17,512.2443887737782,392.53321535401074,861.4673969681844,566.8760733106216,2
0.6000000000000001,17,1073.2172854127402,209.95910671312723,1195.5661427397229,286.87171293930385,3
0.6000000000000001,17,515.992928481667,114.85040236802956,549.4199268290035,142.4108812985212,4
0.7000000000000001,20,446.6241236329785,139.77980809409382,505.82836303389195,175.28483641151644,1
0.7000000000000001,20,408.7364736165744,396.52163499603745,764.2826154128168,571.1819259204311,2
0.7000000000000001,20,1056.7691029060247,208.38099331207894,1177.5232315211415,283.2060621403821,3
0.7000000000000001,20,515.9978150229012,115.49229839599165,549.9626545260503,143.47942847627016,4
0.8,23,442.5277461436817,138.9017783503733,501.4465894457266,174.6603428439013,1
0.8,23,302.89723948260337,398.9547734163,666.0918979385044,574.8227091328814,2
0.8,23,1042.5905028486377,205.46819882558748,1161.1852850709156,277.96550665175323,3
0.8,23,516.8852714561043,115.29895636809837,550.2804710699241,142.7116369136829,4
0.8,23,270.06504931403924,395.59118138387237,723.3847115425731,574.0441049048723,8
0.8,23,571.4226757955764,92.3016609293541,630.3677395364261,118.57358222232875,9
0.9,26,439.2903285891325,138.78465880308616,497.36928405024423,174.22294249436374,1
0.9,26,197.83746070838373,401.6215843836255,568.3205409892641,578.5375515530644,2
0.9,26,1028.7061997927547,202.22635422166744,1147.135725365092,273.8531609711987,3
0.9,26,518.153327440585,114.5980215857194,551.5626560252979,142.03140358184854,4
0.9,26,168.78642341331917,401.5057795300011,615.3884100737832,577.2767628639538,8
0.9,26,568.0532148666769,92.31492068513953,625.9376736302827,118.11412836345352,9
1.0,29,436.61058037909163,137.61891545211833,494.30271334470024,173.04738759408534,1
1.0,29,97.07274680489564,402.81785390515466,475.6279116524972,580.8456682361975,2
1.0,29,1010.5745841598557,199.59375089089642,1129.7857101808556,270.76188340765526,3
1.0,29,519.3842782108293,114.30064512031744,553.0746302275671,141.9909294209252,4
1.0,29,64.64500731712386,402.6666705534077,518.7838420405135,581.6423208361125,8
1.1,32,434.4493208276925,136.51541600475935,492.4931396622474,172.67106404819896,1
1.1,32,8.929097813710598,403.71677333474446,394.3986107116371,584.3640632114495,2
1.1,32,995.8958163410368,195.494134904449,1116.4829610924066,267.13119818710584,3
1.1,32,520.0045633235434,114.39135365930021,553.4027776996082,141.8415266947409,4
1.1,32,-25.669818051557712,404.3112592755788,431.6651950316493,585.9173792795168,8
1.2000000000000002,35,432.8926070027076,136.2902197637061,489.7135695820185,172.19190503462642,1
1.2000000000000002,35,-41.837321738539345,402.76305749403053,330.8901836662602,579.6089782423301,2
1.2000000000000002,35,982.2052766241494,192.41160646929086,1101.4278940418665,262.8926339454046,3
1.2000000000000002,35,-106.54138962299383,406.57631484376464,352.9767644000869,589.0493566151472,8
1.3,38,431.9892425626999,136.08300022010212,486.38464409853236,170.9583083136023,1
1.3,38,-98.45062137012901,394.71254466105205,278.1378435811203,581.0991703341574,2
1.3,38,971.0092996254523,191.31781282578237,1084.9620953574636,257.9767753288066,3
1.4000000000000001,41,432.3100011062296,135.86911308801427,483.82182432553196,169.25926692272034,1
1.4000000000000001,41,-178.04300143892894,395.3319908278926,201.25341181185584,583.0588647663824,2
1.4000000000000001,41,959.8261282153969,190.99316627246182,1068.8469758005422,254.00945957112768,3
1.4000000000000001,41,526.9654426247923,93.80800675541776,594.1225174195841,123.80522059730532,9
1.5,44,433.56869499259267,135.79769480064948,482.4256082079262,167.6548792738693,1
1.5,44,949.56537174709,187.70413987445073,1059.5270496467638,251.3136104018359,3
1.5,44,517.0819402249939,93.81155204619986,586.2507115578836,124.94058377250778,9
1.6,47,433.4375096911621,135.76106924151912,481.37425447398954,167.27273111728937,1
1.6,47,937.0561718438561,185.15771527342835,1044.5428190625446,247.33542035067907,3
1.6,47,510.203593163884,94.2999258744257,577.3421178238273,124.29444276023499,9
1.7000000000000002,50,432.6597021614289,134.64526051148027,481.6863726859508,167.22607575293614,1
1.7000000000000002,50,505.93274144991125,94.5234227966456,571.7869653693191,123.72601788661403,9
1.8,53,430.81366047035306,134.18689788798235,479.44291644134654,166.50363778146652,1
1.8,53,499.2129088396036,94.74093855696346,565.5397340635282,124.15310422040314,9
1.9000000000000001,56,-59.5869133188926,429.05779313994566,269.69807589270783,569.9078143320501,12
1.9000000000000001,56,604.1214199131452,465.74912408161924,1012.9847756643526,662.3372131340681,14
2.0,59,-89.35967206945072,430.01368148722077,235.168297965004,568.8289132489532,12
2.0,59,434.4405105626912,470.4997050003527,846.8460926845343,668.1252620279898,14
2.0,59,434.5543504551964,120.75397705325969,469.52317866244624,147.03524477683436,15
2.0,59,465.54966470346903,140.017537286221,568.1800138462909,184.23682277993908,17
2.0,59,552.9295890357448,141.37268179525222,633.3338005832604,186.48105140613512,18
2.0,59,98.99216225517537,106.95151425838343,156.99347028223798,132.4094838611115,19
2.1,62,271.83930227829035,477.4502678611261,678.8418105038952,671.4974509360745,14
2.1,62,435.03824294549946,120.7723841028728,469.3148073725335,146.48911016426663,15
2.1,62,467.365949685016,140.75253241720725,561.1749940194768,181.30562156717076,17
2.1,62,542.4028677087148,140.5460753454006,623.1454038177362,185.80068780369106,18
2.1,62,95.82782976807994,107.74631968526619,150.87606899687705,131.9081267334023,19
2.2,65,93.15303930602673,479.88092960644343,508.74453907693976,677.1316467625887,14
2.2,65,435.76038023344904,120.82142689250787,469.44022422019026,146.00994070932416,15
2.2,65,466.54877159433363,140.93917719023582,557.8869860880689,180.4241418122755,17
